playerID,ballots,votes,inducted
blylebe01,581.0,463.0,Y
bartedi01,269.0,1.0,N
scottev01,251.0,8.0,N
jacksmi02,539.0,0.0,N
raineti01,539.0,122.0,N
leachto01,274.0,1.0,N
bancrda01,201.0,3.0,N
olivato01,415.0,63.0,N
henrito01,193.0,2.0,N
tinkejo01,263.0,45.0,N
grimebu01,251.0,3.0,N
maranra01,201.0,25.0,N
averiea01,266.0,14.0,N
reesepe01,365.0,141.0,N
vernomi01,396.0,12.0,N
puckeki01,515.0,423.0,Y
kleinch01,168.0,14.0,N
cuyleki01,168.0,11.0,N
meusebo01,201.0,1.0,N
luquedo01,234.0,1.0,N
radboch01,78.0,16.0,N
crawfsa01,274.0,6.0,N
doyleja01,78.0,1.0,N
ehmkeho01,262.0,1.0,N
foxne01,383.0,152.0,N
leonadu02,283.0,5.0,N
willsma01,443.0,61.0,N
faberre01,233.0,1.0,N
bushdo01,247.0,1.0,N
heganji01,292.0,2.0,N
stengca01,274.0,6.0,N
bluevi01,423.0,37.0,N
bakerfr01,121.0,4.0,N
jossad01,233.0,33.0,N
crosefr01,266.0,5.0,N
alexape01,262.0,212.0,Y
hafeych01,266.0,12.0,N
darkal01,379.0,60.0,N
parkeda01,539.0,82.0,N
facero01,444.0,50.0,N
marquru01,262.0,10.0,N
waltebu01,300.0,29.0,N
millebi02,266.0,1.0,N
cronijo01,252.0,85.0,N
wilsoha01,193.0,74.0,N
bondsba01,571.0,198.0,N
wheatza01,233.0,3.0,N
ashburi01,385.0,134.0,N
wilsowi02,499.0,10.0,N
krukomi01,460.0,1.0,N
dimagdo01,269.0,4.0,N
lyonste01,234.0,101.0,N
vernomi01,379.0,66.0,N
kellge01,302.0,29.0,N
maybejo01,427.0,0.0,N
aparilu01,432.0,120.0,N
faberre01,264.0,9.0,N
higgipi01,269.0,3.0,N
guidrro01,456.0,24.0,N
vandejo01,360.0,98.0,N
bondsbo01,413.0,24.0,N
younger01,573.0,1.0,N
henrito01,201.0,13.0,N
gamblos01,443.0,0.0,N
schalra01,187.0,17.0,N
lewisdu01,262.0,5.0,N
larsedo01,383.0,39.0,N
phillde01,202.0,1.0,N
koscoan01,385.0,0.0,N
bandosa01,413.0,3.0,N
ricesa01,121.0,1.0,N
kerrdi01,262.0,3.0,N
johnto01,539.0,171.0,N
kleinch01,193.0,44.0,N
vandejo01,160.0,5.0,N
wilheho01,385.0,209.0,N
mussimi01,440.0,189.0,N
gracema01,539.0,22.0,N
chancfr01,233.0,136.0,N
lindsfr01,269.0,6.0,N
kremera01,266.0,2.0,N
kerrdi01,234.0,9.0,N
niekrph01,473.0,380.0,Y
kleinch01,252.0,11.0,N
bishoma01,266.0,4.0,N
haineje01,269.0,20.0,N
altroni01,269.0,18.0,N
raineti01,571.0,263.0,N
blylebe01,516.0,211.0,N
mageesh01,262.0,2.0,N
lolicmi01,470.0,33.0,N
moranpa01,274.0,1.0,N
covelst01,121.0,2.0,N
cepedor01,413.0,179.0,N
snidedu01,383.0,212.0,N
heilmha01,153.0,59.0,N
ehmkeho01,252.0,4.0,N
hafeych01,153.0,2.0,N
lolicmi01,456.0,23.0,N
marioma01,283.0,89.0,N
ehmkeho01,269.0,12.0,N
marbefi01,266.0,5.0,N
roepr01,360.0,3.0,N
bresnro01,274.0,67.0,N
garvest01,516.0,106.0,N
roberro01,362.0,263.0,N
vandejo01,269.0,31.0,N
bancrda01,266.0,43.0,N
johnto01,460.0,98.0,N
mancugu01,266.0,1.0,N
grissma01,302.0,2.0,N
kleinch01,201.0,56.0,N
tiantlu01,443.0,32.0,N
reesepe01,362.0,154.0,N
justida01,543.0,1.0,N
kuennha01,401.0,93.0,N
williwo02,569.0,0.0,N
courtcl01,292.0,1.0,N
roepr01,283.0,2.0,N
torrejo01,413.0,47.0,N
jordabr01,573.0,0.0,N
mazerbi01,401.0,38.0,N
moorete01,292.0,3.0,N
munsoth01,456.0,31.0,N
reesepe01,388.0,186.0,N
baineha01,581.0,28.0,N
howarel01,427.0,53.0,N
vanceda01,153.0,33.0,N
earnsge01,168.0,2.0,N
fergujo01,447.0,0.0,N
dawsoan01,516.0,270.0,N
valoel01,292.0,2.0,N
reisepe01,269.0,8.0,N
harrebu01,425.0,1.0,N
burkeje01,247.0,2.0,N
biggicr01,569.0,388.0,N
virdobi01,365.0,3.0,N
bottoji01,193.0,42.0,N
maglisa01,283.0,11.0,N
battijo01,78.0,1.0,N
carrocl02,395.0,0.0,N
doylela01,262.0,4.0,N
snowjt01,571.0,2.0,N
lazzeto01,193.0,64.0,N
russeje01,472.0,0.0,N
willicy01,193.0,11.0,N
klingjo01,201.0,20.0,N
tiantlu01,444.0,42.0,N
lowebo01,247.0,2.0,N
frymatr01,543.0,2.0,N
hackst01,193.0,1.0,N
marisro01,383.0,82.0,N
manushe01,269.0,20.0,N
bondsbo01,430.0,40.0,N
gleaski01,247.0,1.0,N
eisenji01,506.0,3.0,N
turneji01,193.0,1.0,N
roushed01,252.0,52.0,N
portebo01,302.0,1.0,N
anderbr01,543.0,0.0,N
luquedo01,274.0,1.0,N
dennyje01,78.0,6.0,N
woodwi01,395.0,16.0,N
palmera01,571.0,25.0,N
foxxji01,161.0,10.0,N
suhrgu01,193.0,1.0,N
cochrmi01,202.0,80.0,N
unserde01,427.0,0.0,N
schacal01,121.0,2.0,N
mcmilro01,380.0,5.0,N
morrija02,539.0,282.0,N
vernomi01,385.0,96.0,N
bellge02,497.0,6.0,N
cramedo01,266.0,2.0,N
boudrlo01,160.0,12.0,N
bancrda01,168.0,9.0,N
jackstr01,251.0,5.0,N
duffyhu01,201.0,7.0,N
traynpi01,202.0,65.0,N
yastrca01,447.0,423.0,Y
heilmha01,201.0,10.0,N
willibi01,425.0,315.0,N
dropowa01,292.0,1.0,N
parkeda01,543.0,82.0,N
decindo01,423.0,2.0,N
tiantlu01,460.0,45.0,N
fitzsfr01,266.0,16.0,N
daultda01,496.0,1.0,N
wilsoha01,251.0,81.0,N
wertzvi01,300.0,2.0,N
gonzami01,168.0,1.0,N
clarkto02,549.0,0.0,N
hermaba01,234.0,3.0,N
traynpi01,161.0,119.0,N
wilsoji01,226.0,2.0,N
kluszte01,379.0,51.0,N
stephri01,269.0,4.0,N
schumha02,121.0,1.0,N
chandsp01,160.0,2.0,N
keefeti01,78.0,1.0,N
fitzsfr01,193.0,3.0,N
mazerbi01,432.0,36.0,N
willicy01,153.0,2.0,N
roushed01,161.0,25.0,N
galaran01,539.0,22.0,N
murphda05,496.0,58.0,N
steinha01,201.0,1.0,N
crigelo01,226.0,7.0,N
coopewi01,234.0,2.0,N
ruckena01,226.0,1.0,N
grimebu01,266.0,71.0,N
trammal01,496.0,70.0,N
hafeych01,193.0,16.0,N
dickebi01,264.0,179.0,N
salmoti01,573.0,5.0,N
seweljo01,193.0,3.0,N
wilsoha01,264.0,43.0,N
gomezle01,251.0,71.0,N
duganjo01,201.0,1.0,N
guidrro01,473.0,37.0,N
thomair01,262.0,1.0,N
erskica01,340.0,4.0,N
staubru01,456.0,36.0,N
smithea02,121.0,1.0,N
rolfere01,234.0,4.0,N
hoopeha01,226.0,3.0,N
longhe01,262.0,1.0,N
edwarha01,269.0,2.0,N
hardeme01,153.0,4.0,N
eversjo01,201.0,44.0,N
grimsro02,427.0,0.0,N
morrija02,515.0,101.0,N
parkeda01,581.0,89.0,N
kaatji01,496.0,130.0,N
duganjo01,262.0,1.0,N
moranpa01,247.0,1.0,N
careyma01,201.0,6.0,N
morrija02,573.0,382.0,N
erskica01,380.0,4.0,N
stephjo03,432.0,0.0,N
stahlja01,262.0,1.0,N
casege01,266.0,1.0,N
tiantlu01,430.0,50.0,N
hermaba01,266.0,13.0,N
shantbo01,380.0,5.0,N
mcgwima01,545.0,128.0,N
murphda02,201.0,1.0,N
bonilbo01,545.0,2.0,N
duganjo01,269.0,8.0,N
evansdw01,497.0,18.0,N
worreto01,496.0,0.0,N
lemonbo01,380.0,177.0,N
bakerfr01,263.0,36.0,N
minosmi01,497.0,73.0,N
allendi01,423.0,70.0,N
santoro01,427.0,108.0,N
newsobo01,380.0,33.0,N
coopemo01,266.0,3.0,N
garvest01,497.0,150.0,N
carribi02,274.0,2.0,N
raineti01,539.0,164.0,N
riceji01,460.0,137.0,N
podrejo01,383.0,3.0,N
matlajo01,447.0,0.0,N
woodjo02,121.0,5.0,N
groatdi01,362.0,4.0,N
southbi01,153.0,7.0,N
simmocu01,365.0,3.0,N
schmimi01,460.0,444.0,Y
tidrodi01,444.0,0.0,N
eckstda01,440.0,2.0,N
rootch01,121.0,3.0,N
loberha01,262.0,1.0,N
reynoal01,365.0,101.0,N
bankser01,383.0,321.0,Y
thomsbo01,362.0,10.0,N
mclaide01,432.0,3.0,N
hernake01,496.0,30.0,N
floydcl01,549.0,0.0,N
ehmkeho01,226.0,1.0,N
coopewa01,380.0,8.0,N
madlobi01,423.0,19.0,N
cepedor01,427.0,199.0,N
stengca01,153.0,3.0,N
vandejo01,283.0,79.0,N
erskica01,360.0,3.0,N
hallabi01,121.0,1.0,N
nehfar01,264.0,4.0,N
blackew01,340.0,11.0,N
schalra01,168.0,16.0,N
newhoha01,201.0,26.0,N
delahed01,78.0,21.0,N
kinerra01,292.0,124.0,N
darkal01,292.0,38.0,N
allenjo02,251.0,1.0,N
collied01,274.0,213.0,Y
brownga01,401.0,1.0,N
samueju01,506.0,2.0,N
deandi01,168.0,85.0,N
gosgeji01,385.0,0.0,N
longhe01,247.0,1.0,N
mcdowja01,516.0,4.0,N
reynoal01,292.0,77.0,N
irwinch01,274.0,1.0,N
ruffire01,153.0,22.0,N
stengca01,226.0,8.0,N
groatdi01,388.0,7.0,N
sheffga01,549.0,64.0,N
hernake01,473.0,51.0,N
groveor01,269.0,7.0,N
reussje01,470.0,2.0,N
johnsra05,549.0,534.0,Y
leachfr01,266.0,2.0,N
woodwi01,403.0,14.0,N
youngro01,187.0,11.0,N
vernomi01,340.0,21.0,N
lazzeto01,187.0,6.0,N
woodjo02,226.0,5.0,N
ruelmu01,202.0,1.0,N
stewada01,472.0,23.0,N
santoro01,395.0,53.0,N
seweljo01,121.0,1.0,N
terrybi01,264.0,191.0,N
snidedu01,300.0,51.0,N
griffke01,473.0,22.0,N
perezto01,470.0,309.0,N
belanma01,427.0,16.0,N
dobyla01,302.0,7.0,N
meltobi01,374.0,0.0,N
haddiha01,432.0,8.0,N
riceji01,499.0,257.0,N
rogerke01,571.0,1.0,N
bresnro01,247.0,133.0,N
slaugen01,379.0,261.0,N
vaughmo01,539.0,6.0,N
kuheljo01,193.0,1.0,N
oeschjo01,121.0,1.0,N
flickel01,262.0,1.0,N
kaatji01,473.0,107.0,N
bakerfr01,202.0,39.0,N
bunniji01,432.0,147.0,N
suttebr01,472.0,238.0,N
maglisa01,201.0,13.0,N
careyma01,262.0,6.0,N
gullibi01,499.0,1.0,N
duganjo01,193.0,1.0,N
munsoth01,443.0,28.0,N
miksied01,201.0,1.0,N
smithle02,539.0,255.0,N
lemonbo01,201.0,3.0,N
alleyge01,432.0,0.0,N
hafeych01,269.0,29.0,N
rizzuph01,302.0,54.0,N
delahed01,226.0,17.0,N
jackstr01,266.0,11.0,N
wynnea01,360.0,240.0,N
alexape01,201.0,125.0,N
huntro01,385.0,0.0,N
keelewi01,274.0,207.0,Y
burkeje01,233.0,4.0,N
donovbi01,262.0,1.0,N
grimmch01,226.0,9.0,N
darkal01,283.0,36.0,N
kellech01,264.0,1.0,N
pinsova01,401.0,18.0,N
quiseda01,470.0,18.0,N
krukjo01,515.0,1.0,N
gustifr01,266.0,3.0,N
daubeja01,251.0,1.0,N
southbi01,168.0,1.0,N
riceji01,496.0,259.0,N
erskica01,396.0,4.0,N
garvest01,473.0,167.0,N
davissp01,121.0,1.0,N
hafeych01,160.0,7.0,N
santoro01,447.0,75.0,N
ashburi01,300.0,11.0,N
kammwi01,266.0,3.0,N
berrayo01,396.0,339.0,Y
coopewa01,383.0,45.0,N
bunniji01,413.0,289.0,N
bancrda01,252.0,10.0,N
howarel01,379.0,41.0,N
murraed02,496.0,423.0,Y
lylesp01,427.0,56.0,N
ehmkeho01,153.0,1.0,N
ruffire01,193.0,97.0,N
dinnebi01,202.0,1.0,N
darkal01,365.0,54.0,N
thomsbo01,380.0,3.0,N
hunteca01,425.0,289.0,N
foxne01,401.0,168.0,N
planked01,202.0,34.0,N
rolfere01,193.0,3.0,N
mulcahu01,121.0,1.0,N
jennihu01,78.0,11.0,N
covelst01,168.0,1.0,N
gomezle01,202.0,4.0,N
vaughar01,193.0,9.0,N
medwijo01,121.0,1.0,N
dimagjo01,247.0,1.0,N
griffcl01,201.0,4.0,N
wilheho01,374.0,243.0,N
coombja01,226.0,1.0,N
coopewa01,365.0,9.0,N
youngro01,161.0,36.0,N
trammal01,539.0,121.0,N
stargwi01,427.0,352.0,Y
newsobo01,360.0,17.0,N
sherdbi01,269.0,2.0,N
schilcu01,549.0,215.0,N
pennohe01,202.0,41.0,N
waltebu01,160.0,5.0,N
murphda05,499.0,116.0,N
burnije01,573.0,0.0,N
sukefcl01,266.0,1.0,N
floodcu01,379.0,8.0,N
ruffire01,234.0,10.0,N
marioma01,269.0,37.0,N
hinchbi01,201.0,1.0,N
hamilbi01,233.0,1.0,N
jennihu01,201.0,4.0,N
kaatji01,470.0,91.0,N
nenro01,543.0,2.0,N
vaughar01,201.0,6.0,N
mizejo01,302.0,81.0,N
vandejo01,201.0,51.0,N
henrito01,234.0,4.0,N
chancfr01,247.0,179.0,N
newsobo01,201.0,1.0,N
mayca01,374.0,0.0,N
cuyleki01,252.0,20.0,N
darkal01,396.0,55.0,N
simmocu01,380.0,5.0,N
eversjo01,274.0,107.0,N
earnsge01,251.0,2.0,N
piazzmi01,440.0,365.0,Y
duffyhu01,247.0,64.0,N
blackew01,300.0,14.0,N
averiea01,234.0,2.0,N
lopezal01,160.0,11.0,N
blackew01,283.0,5.0,N
smithle02,440.0,150.0,N
kressre01,269.0,3.0,N
klingjo01,264.0,1.0,N
chesbja01,202.0,1.0,N
steinte01,516.0,1.0,N
darkal01,340.0,48.0,N
coopewa01,283.0,8.0,N
olerujo01,581.0,4.0,N
willicy01,251.0,3.0,N
brechha01,340.0,2.0,N
henrito01,269.0,10.0,N
willsma01,415.0,91.0,N
koosmje01,443.0,4.0,N
hodgegi01,374.0,237.0,N
ruelmu01,226.0,1.0,N
willsma01,374.0,77.0,N
reynoal01,160.0,15.0,N
bergmo01,266.0,4.0,N
gagneer01,571.0,2.0,N
medicdo01,427.0,0.0,N
steinha01,233.0,1.0,N
hornebo01,456.0,0.0,N
pennohe01,201.0,15.0,N
raineti01,581.0,218.0,N
wrighgl01,251.0,4.0,N
dobsopa01,374.0,0.0,N
youngro01,251.0,48.0,N
newcodo01,360.0,8.0,N
rusieam01,201.0,1.0,N
hearnji01,292.0,1.0,N
olivato01,456.0,158.0,N
cashda01,425.0,2.0,N
raderdo02,374.0,0.0,N
johnto01,545.0,125.0,N
youngro01,153.0,20.0,N
trammal01,520.0,92.0,N
marioma01,396.0,120.0,N
clarkfr01,274.0,59.0,N
singlke01,444.0,0.0,N
dyeje01,549.0,0.0,N
collied01,226.0,60.0,N
walkela01,581.0,118.0,N
riceji01,520.0,337.0,N
riceji01,473.0,178.0,N
kellech01,300.0,7.0,N
pinsova01,447.0,33.0,N
smithle02,516.0,200.0,N
chancfr01,274.0,158.0,N
harribu01,153.0,11.0,N
mageesh01,226.0,2.0,N
grossgr01,460.0,0.0,N
simmoal01,187.0,76.0,N
ricesa01,226.0,1.0,N
nehfar01,153.0,1.0,N
rixeyep01,153.0,4.0,N
saxst01,499.0,2.0,N
piazzmi01,549.0,384.0,N
bendech01,274.0,40.0,N
rixeyep01,168.0,6.0,N
hoytwa01,121.0,7.0,N
galanau01,283.0,2.0,N
hernake01,497.0,34.0,N
woodjo02,161.0,29.0,N
vanceda01,247.0,18.0,N
morrija02,520.0,214.0,N
pennohe01,121.0,94.0,Y
wheatza01,153.0,15.0,N
mcaleji01,78.0,1.0,N
daviscu01,266.0,1.0,N
hoytwa01,233.0,1.0,N
casege01,269.0,1.0,N
hoytwa01,234.0,12.0,N
wallabo01,247.0,3.0,N
rhoderi01,460.0,0.0,N
pinsova01,456.0,46.0,N
cravaga01,201.0,2.0,N
donovbi01,247.0,3.0,N
wheatza01,264.0,32.0,N
vandejo01,266.0,35.0,N
scottev01,168.0,3.0,N
bondsba01,569.0,206.0,N
heilmha01,226.0,153.0,N
davalvi01,425.0,0.0,N
boudrlo01,269.0,35.0,N
jorgemi01,443.0,1.0,N
rixeyep01,269.0,142.0,N
mcgwima01,549.0,55.0,N
lathaar01,233.0,1.0,N
riceji01,543.0,392.0,N
freehbi01,415.0,2.0,N
flanami01,473.0,2.0,N
yorkru01,201.0,10.0,N
munsoth01,444.0,33.0,N
munsoth01,401.0,62.0,N
irwinch01,262.0,1.0,N
mcgwima01,543.0,128.0,N
colliji01,262.0,79.0,N
chambch01,456.0,0.0,N
schalra01,251.0,113.0,N
terrybi01,153.0,81.0,N
olivato01,395.0,114.0,N
lombaer01,269.0,6.0,N
marquru01,234.0,9.0,N
grimebu01,168.0,6.0,N
roushed01,269.0,146.0,N
grohhe01,247.0,1.0,N
clemero02,440.0,199.0,N
wynnea01,340.0,95.0,N
newsobo01,302.0,25.0,N
combsea01,274.0,3.0,N
kellge01,380.0,114.0,N
colliji01,247.0,121.0,N
wertzvi01,388.0,5.0,N
perezto01,456.0,263.0,N
motama01,427.0,18.0,N
jackstr01,153.0,6.0,N
perezto01,460.0,259.0,N
roepr01,269.0,1.0,N
schalra01,226.0,4.0,N
terrybi01,161.0,46.0,N
coopece01,423.0,0.0,N
vanceda01,264.0,150.0,N
jacksjo01,226.0,2.0,N
faberre01,274.0,3.0,N
bondsbo01,444.0,30.0,N
mccorfr01,193.0,3.0,N
rosepe01,456.0,19.0,N
gossari01,499.0,166.0,N
breitte01,201.0,1.0,N
tiantlu01,427.0,132.0,N
kluszte01,401.0,56.0,N
reynoal01,396.0,105.0,N
loducpa01,571.0,0.0,N
henrito01,340.0,50.0,N
meadole01,266.0,2.0,N
staubru01,473.0,18.0,N
robinwi01,262.0,17.0,N
frymawo01,447.0,0.0,N
lombaer01,168.0,3.0,N
jennihu01,274.0,33.0,N
ofarrbo01,266.0,3.0,N
bakerdu01,430.0,4.0,N
culpra01,432.0,0.0,N
kremera01,121.0,1.0,N
darliro01,515.0,1.0,N
deandi01,121.0,40.0,N
millebi02,269.0,6.0,N
ewingbu01,78.0,39.0,N
haineje01,264.0,4.0,N
gowdyha01,274.0,4.0,N
caseyse01,571.0,0.0,N
mckecbi01,202.0,2.0,N
jonescl01,415.0,0.0,N
jenseja01,283.0,3.0,N
keelewi01,201.0,115.0,N
whiteha01,269.0,4.0,N
haineje01,252.0,6.0,N
manushe01,153.0,1.0,N
broutda01,78.0,2.0,N
applilu01,160.0,48.0,N
sewelri01,266.0,1.0,N
killeha01,415.0,246.0,N
butlebr01,496.0,2.0,N
lonboji01,395.0,3.0,N
schalra01,233.0,53.0,N
hermaba01,226.0,1.0,N
hartnga01,226.0,0.0,N
whitewi01,383.0,4.0,N
grimebu01,153.0,8.0,N
motama01,447.0,9.0,N
johnto01,499.0,135.0,N
marbefi01,168.0,1.0,N
kisonbr01,443.0,0.0,N
lyonste01,226.0,71.0,N
kuzavbo01,201.0,1.0,N
downial01,374.0,0.0,N
crandde01,383.0,8.0,N
heilmha01,234.0,203.0,Y
darkal01,302.0,17.0,N
kerrdi01,252.0,13.0,N
bellbu01,460.0,8.0,N
coaklan01,262.0,1.0,N
matheed01,388.0,189.0,N
yountro01,497.0,385.0,Y
pascuca02,383.0,3.0,N
doylela01,201.0,2.0,N
blairpa01,425.0,8.0,N
galanau01,300.0,3.0,N
heilmha01,121.0,40.0,N
vernomi01,360.0,12.0,N
schoere01,300.0,97.0,N
newcodo01,383.0,43.0,N
lawve01,432.0,9.0,N
biggicr01,571.0,427.0,N
gordojo01,302.0,31.0,N
pruethu01,226.0,1.0,N
gibsoki01,515.0,13.0,N
conceda01,499.0,67.0,N
dawsoan01,545.0,309.0,N
bottoji01,264.0,10.0,N
fellebo01,160.0,150.0,Y
lemonbo01,388.0,305.0,Y
ruffire01,168.0,12.0,N
jackstr01,193.0,14.0,N
dimagjo01,252.0,175.0,N
gehrich01,247.0,10.0,N
kinerra01,300.0,167.0,N
fletcar01,274.0,1.0,N
lowenjo01,443.0,1.0,N
griffcl01,247.0,108.0,N
brownmo01,262.0,54.0,N
bicheda01,545.0,3.0,N
burkeje01,202.0,2.0,N
gordojo01,340.0,97.0,N
seweljo01,252.0,1.0,N
cavarph01,365.0,61.0,N
sainjo01,362.0,123.0,N
krausle02,385.0,0.0,N
garvest01,545.0,115.0,N
walketo04,569.0,0.0,N
ferrewe01,269.0,8.0,N
raschvi01,380.0,7.0,N
martipe01,201.0,19.0,N
westsa01,121.0,1.0,N
mattido01,539.0,87.0,N
hallabi01,269.0,2.0,N
griffcl01,262.0,10.0,N
bushdo01,264.0,1.0,N
dykesji01,160.0,6.0,N
wrighge01,78.0,6.0,N
hermabi01,121.0,1.0,N
faberre01,193.0,34.0,N
gonzami01,234.0,1.0,N
ferrewe01,266.0,9.0,N
ofarrbo01,168.0,4.0,N
aparilu01,415.0,174.0,N
smithea02,193.0,1.0,N
moonwa01,360.0,2.0,N
keelewi01,262.0,177.0,N
hershor01,520.0,58.0,N
piazzmi01,569.0,329.0,N
deandi01,161.0,88.0,N
luquedo01,168.0,1.0,N
facero01,413.0,78.0,N
boggswa01,516.0,474.0,Y
cartega01,497.0,168.0,N
berrayo01,360.0,242.0,N
becklja01,78.0,1.0,N
bendech01,234.0,70.0,N
lemonbo01,201.0,24.0,N
grimmch01,202.0,1.0,N
kuennha01,413.0,144.0,N
reesepe01,383.0,163.0,N
granted01,274.0,2.0,N
camparo01,340.0,270.0,Y
karroer01,539.0,2.0,N
brownmo01,201.0,31.0,N
suttodo01,470.0,300.0,N
lowebo01,78.0,1.0,N
brechha01,396.0,5.0,N
schaege01,233.0,1.0,N
derripa01,226.0,1.0,N
kellge01,283.0,47.0,N
faberre01,168.0,9.0,N
hutchfr01,160.0,1.0,N
ricesa01,262.0,1.0,N
luquedo01,269.0,4.0,N
ruelmu01,193.0,16.0,N
bunniji01,401.0,164.0,N
bishoma01,193.0,1.0,N
dykesji01,121.0,5.0,N
boyerke01,388.0,15.0,N
boyerke01,383.0,14.0,N
simmoal01,264.0,199.0,Y
marisro01,415.0,69.0,N
odoulle01,266.0,27.0,N
mazerbi01,447.0,134.0,N
donlimi01,201.0,6.0,N
odoulle01,193.0,5.0,N
brownmo01,202.0,56.0,N
judgejo01,201.0,1.0,N
terrybi01,252.0,195.0,Y
saberbr01,545.0,7.0,N
foxxji01,187.0,89.0,N
kellech01,193.0,2.0,N
lankfra01,539.0,0.0,N
hernake01,515.0,41.0,N
newhoha01,365.0,73.0,N
wadderu01,202.0,122.0,N
frasech01,274.0,1.0,N
knighra01,456.0,1.0,N
hernaro01,569.0,0.0,N
barrji01,447.0,0.0,N
terrybi01,274.0,16.0,N
steinha01,274.0,1.0,N
ashburi01,432.0,130.0,N
boccajo01,385.0,0.0,N
hernake01,472.0,29.0,N
kneppbo01,470.0,0.0,N
newcodo01,292.0,18.0,N
olearch01,266.0,1.0,N
manushe01,160.0,15.0,N
furilca01,300.0,2.0,N
trammal01,472.0,74.0,N
suttebr01,506.0,301.0,N
mcdougi01,302.0,5.0,N
fernaal01,520.0,0.0,N
glassja01,78.0,2.0,N
schoere01,388.0,129.0,N
kluszte01,292.0,9.0,N
burdele01,413.0,96.0,N
maranra01,161.0,91.0,N
roushed01,264.0,32.0,N
mizejo01,340.0,116.0,N
lyonste01,247.0,4.0,N
garvest01,470.0,175.0,N
coopewi01,226.0,1.0,N
reesepe01,306.0,16.0,N
donlimi01,274.0,5.0,N
fonsele01,168.0,2.0,N
speiech01,460.0,1.0,N
phillde01,247.0,2.0,N
fernasi01,496.0,2.0,N
bancrda01,193.0,15.0,N
hickmji02,385.0,1.0,N
mcveyca01,78.0,1.0,N
mattido01,545.0,54.0,N
doerrbo01,201.0,24.0,N
youngro01,262.0,40.0,N
mccorfr01,160.0,1.0,N
aurilri01,549.0,0.0,N
greensh01,569.0,2.0,N
kluszte01,362.0,33.0,N
lombaer01,201.0,9.0,N
hafeych01,234.0,1.0,N
mcgrifr01,569.0,118.0,N
tenacge01,447.0,1.0,N
burdele01,432.0,53.0,N
derripa01,251.0,1.0,N
medwijo01,201.0,130.0,N
anderga01,440.0,1.0,N
bakerfr01,201.0,13.0,N
torrejo01,456.0,53.0,N
riceji01,545.0,346.0,N
peitzhe01,274.0,1.0,N
welchbo01,499.0,1.0,N
careyma01,226.0,27.0,N
bondsbo01,427.0,27.0,N
dawsoan01,539.0,361.0,N
huggimi01,121.0,4.0,N
hardeme01,264.0,8.0,N
foxxji01,168.0,103.0,N
delahed01,247.0,111.0,N
mcbriba01,447.0,0.0,N
mussimi01,549.0,135.0,N
foxne01,360.0,39.0,N
suttebr01,456.0,109.0,N
mcgwima01,573.0,112.0,N
morrija02,506.0,133.0,N
snidedu01,362.0,129.0,N
rizzuph01,193.0,1.0,N
longhe01,78.0,15.0,N
dunnja01,247.0,1.0,N
sanguma01,425.0,2.0,N
alouma01,385.0,5.0,N
berryke01,401.0,0.0,N
burdele01,415.0,43.0,N
chandsp01,193.0,1.0,N
burdele01,374.0,43.0,N
allendi01,456.0,66.0,N
lolicmi01,430.0,45.0,N
berrych02,251.0,1.0,N
cepedor01,374.0,59.0,N
allendi01,473.0,79.0,N
brownmo01,263.0,48.0,N
dentbu01,444.0,3.0,N
lewisdu01,234.0,11.0,N
longhe01,201.0,1.0,N
newhoha01,283.0,67.0,N
fletcar01,262.0,3.0,N
sainjo01,283.0,7.0,N
summech01,444.0,0.0,N
mcnalda01,425.0,12.0,N
bluevi01,460.0,26.0,N
youngcy01,78.0,32.0,N
willimi02,496.0,0.0,N
lylesp01,444.0,25.0,N
kluszte01,283.0,14.0,N
cronijo01,161.0,6.0,N
chaseha01,201.0,18.0,N
henrito01,283.0,22.0,N
heilmha01,262.0,14.0,N
suttodo01,460.0,264.0,N
fitzsfr01,168.0,1.0,N
paganjo01,432.0,0.0,N
doerrbo01,360.0,78.0,N
allisdo01,78.0,1.0,N
lazzeto01,251.0,66.0,N
martiti02,581.0,6.0,N
munsoth01,415.0,26.0,N
zachrpa01,443.0,0.0,N
niekrjo01,456.0,6.0,N
edmonji01,440.0,11.0,N
grimebu01,193.0,25.0,N
moranpa01,262.0,1.0,N
jonesto02,571.0,0.0,N
carrach01,302.0,1.0,N
minosmi01,473.0,84.0,N
bladera01,269.0,1.0,N
mcginjo01,201.0,12.0,N
smithle02,506.0,185.0,N
greenmi01,472.0,2.0,N
barryja01,274.0,1.0,N
newcodo01,302.0,7.0,N
thomafr04,571.0,478.0,Y
dickebi01,168.0,78.0,N
pruethu01,234.0,1.0,N
fosteed02,262.0,2.0,N
youngro01,193.0,19.0,N
grantmu01,379.0,0.0,N
rayjo01,470.0,0.0,N
kuennha01,383.0,57.0,N
buhneja01,545.0,1.0,N
pinsova01,413.0,48.0,N
wittmi01,497.0,0.0,N
kuennha01,427.0,168.0,N
kuennha01,432.0,63.0,N
seymocy01,247.0,1.0,N
hodgegi01,383.0,224.0,N
snidedu01,385.0,333.0,Y
bladera01,266.0,1.0,N
percitr01,549.0,4.0,N
walshed01,262.0,110.0,N
suttodo01,473.0,386.0,Y
cronijo01,187.0,16.0,N
drysddo01,388.0,114.0,N
sewellu01,266.0,3.0,N
rizzuph01,365.0,111.0,N
rootch01,247.0,1.0,N
kinerra01,362.0,273.0,Y
perryji01,374.0,7.0,N
